Timestamp,Mode,Raw_Count,Integer_Count
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:09,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:10,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
21:25:11,LIVE LOCAL,1.0,1
